Report generated on: 01-12-2021 14:58:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
INTL.4417-2-ARG-QBTU.A,            Nuclear (quad Btu),0.025889058,0.031150375,0.020679744,0.03813984,0.050679936,0.06417554,0.06357323,0.072519069,0.057214605,0.056529683,0.08301727,0.090870255,0.079651705,0.086382835,0.092381807,0.08275435,0.0809986,0.08720225,0.083398125,0.078950225,0.070054425,0.076562405,0.06308995,0.08228615,0.085598665,0.07456085,0.083725865,0.07868101,0.08017925,0.08884095,0.078318155,0.06898927,0.069094615,0.067088378,0.06143973,0.076174515,0.089705745,0.066794615,0.075403305
INTL.4418-2-ARG-QBTU.A,            Renewables and other (quad Btu),0.182717247,0.173845395,0.198985996,0.195565298,0.214530937,0.214504265,0.218240919,0.226879731,0.155714093,0.136762314,0.187961532,0.172305651,0.210550495,0.251340699,0.28481372,0.28236508,0.249958353,0.305002995,0.299283747,0.24092341,0.302112875,0.391480603,0.391373624,0.367229251,0.330360151,0.366713199,0.407319131,0.353784066,0.334150368,0.36360463,0.363419466,0.34672638,0.321681303,0.359975336,0.35722851,0.345292528,0.320772474,0.343854373,0.35061948
,Armenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-ARM-QBTU.A,    Consumption (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.196473295,0.149610028,0.133930478,0.131433803,0.168291184,0.14183464,0.150753129,0.093167001,0.100216716,0.098558904,0.09440936,0.103813073,0.107678376,0.124741602,0.124549296,0.139755222,0.134875459,0.120518071,0.134215228,0.141301718,0.149730889,0.146899632,0.149737598,0.138745776,0.139726583,0.148909887,0.146476619
INTL.4411-2-ARM-QBTU.A,        Coal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.002847,0.001786947,0.000726894,0.000413926,0.000325556,0.000237186,0.000148817,9.90447E-05,4.92181E-05,3.79888E-05,3.63447E-05,5.51629E-05,3.20356E-05,1.40129E-05,2.25942E-05,5.51227E-05,5.06402E-05,7.22854E-06,4.6925E-05,6.08369E-05,5.35074E-05,2.55452E-05,2.35188E-05,2.61232E-05,2.7224E-05,3.62075E-05,4.25619E-05
INTL.4413-2-ARM-QBTU.A,        Natural gas (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.068773137,0.05176368,0.0591555,0.0591555,0.06655779,0.048067247,0.051764727,0.047697498,0.052134475,0.051764727,0.040302537,0.048806743,0.049176491,0.062857169,0.062857169,0.075946249,0.071361374,0.057310948,0.067294145,0.076537846,0.090588272,0.08910928,0.092437013,0.07579835,0.081935472,0.087037952,0.091778387
INTL.4415-2-ARM-QBTU.A,        Petroleum and other liquids (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.092761236,0.052314465,0.03809048,0.052220397,0.060696298,0.063133457,0.067990695,0.009666498,0.015144154,0.014825452,0.014099655,0.01468813,0.0153704,0.017728439,0.016701467,0.018180113,0.019402329,0.016953905,0.018088891,0.017117174,0.017722238,0.015759131,0.015696952,0.016651356,0.013772,0.016653142,0.016173671
INTL.4419-2-ARM-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,--,0.032091922,0.043744937,0.035957604,0.01964398,0.04071154,0.03039675,0.03084889,0.03570396,0.032888868,0.031930737,0.039970823,0.040263038,0.043099449,0.044141982,0.044968067,0.045573736,0.044061116,0.04624599,0.048785267,0.047585861,0.041366872,0.042005675,0.041580114,0.046269947,0.043991887,0.045182586,0.038481999
INTL.4417-2-ARM-QBTU.A,            Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,,,,,0.0246225,0.01676675,0.0166495,0.024388,0.021574,0.023297575,0.02450525,0.0213395,0.025853625,0.0293594,0.02839795,0.027528307,0.02656885,0.02685025,0.026815075,0.027635825,0.0249039,0.0254198,0.02656885,0.030144975,0.025736375,0.028268975,0.02225405
INTL.4418-2-ARM-QBTU.A,            Renewables and other (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.032091922,0.043744937,0.035957604,0.01964398,0.01608904,0.01363,0.01419939,0.01131596,0.011314868,0.008633162,0.015465573,0.018923538,0.017245824,0.014782582,0.016570117,0.01804543,0.017492266,0.01939574,0.021970192,0.019950036,0.016462972,0.016585875,0.015011264,0.016124972,0.018255512,0.016913611,0.016227949
,Aruba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-ABW-QBTU.A,    Consumption (quad Btu),--,--,--,--,--,--,0.001453868,0.001453868,0.005570153,0.0074045,0.007820675,0.008531306,0.009371014,0.009521171,0.010446587,0.01182344,0.007792578,0.01260235,0.01260235,0.012602367,0.015072691,0.015595912,0.01612162,0.017952978,0.018721994,0.020217968,0.02017945,0.020794461,0.019534151,0.019474918,0.018281778,0.014544212,0.018231637,0.017646844,0.017923159,0.01842846,0.017901295,0.018534464,0.017905592
INTL.4411-2-ABW-QBTU.A,        Coal (quad Btu),--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-ABW-QBTU.A,        Natural gas (quad Btu),--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-ABW-QBTU.A,        Petroleum and other liquids (quad Btu),--,--,--,--,--,--,0.001453868,0.001453868,0.005570153,0.0074045,0.007820675,0.008531306,0.009371014,0.009521171,0.010446587,0.01182344,0.007792578,0.01260235,0.01260235,0.012602367,0.015072691,0.015595912,0.01612162,0.017952978,0.018721994,0.020217968,0.02017945,0.020794461,0.019534151,0.019182118,0.017246666,0.013441446,0.016927945,0.016187071,0.016386298,0.016791,0.016521,0.017210446,0.016569926
INTL.4419-2-ABW-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002928,0.001035112,0.001102766,0.001303692,0.001459773,0.001536861,0.00163746,0.001380295,0.001324019,0.001335666
INTL.4417-2-ABW-QBTU.A,            Nuclear (quad Btu),--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-ABW-QBTU.A,            Renewables and other (quad Btu),--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002928,0.001035112,0.001102766,0.001303692,0.001459773,0.001536861,0.00163746,0.001380295,0.001324019,0.001335666
,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-AUS-QBTU.A,    Consumption (quad Btu),2.95781011,3.022521621,3.201693616,3.076210718,3.112547049,3.2441185,3.296301928,3.463023554,3.548573631,3.764057367,3.87400706,3.839667931,3.908136776,3.946493706,4.031069173,4.192836351,4.362479878,4.44850395,4.651716711,4.777781067,4.757939584,4.820517271,4.980809366,4.972600328,5.114950147,5.255071483,5.343645252,5.566650193,5.519554776,5.650443417,5.524534581,5.61362946,5.681107844,5.691360905,5.641074022,5.745453058,5.917411141,6.08665769,6.088471251
INTL.4411-2-AUS-QBTU.A,        Coal (quad Btu),1.259312681,1.290368942,1.364784412,1.294560378,1.230141851,1.31716566,1.310856082,1.4414087,1.448009205,1.582190908,1.611591592,1.639307388,1.67131876,1.611054634,1.612412906,1.680450572,1.795013198,1.834305401,2.001236698,2.039941357,1.983726024,2.000841571,2.03251293,1.921096976,1.98621462,2.071273084,2.122395053,2.207943528,2.142733608,2.20247312,1.944554403,1.861924735,1.821669178,1.708371551,1.616574962,1.745101389,1.759090335,1.717607976,1.644499639
INTL.4413-2-AUS-QBTU.A,        Natural gas (quad Btu),0.339066,0.387504,0.428571,0.434889,0.46376,0.495873,0.541284,0.554876,0.578865,0.59451,0.6525,0.61028,0.632084291,0.65788704,0.687761038,0.73807785,0.740765674,0.745990846,0.781710238,0.809196256,0.849552543,0.895768683,0.984738575,1.013499358,1.052308742,1.061805475,1.060904201,1.178619055,1.200787093,1.261556191,1.277594162,1.298435166,1.345777964,1.387400626,1.417984243,1.437351379,1.561518923,1.632483937,1.63913004
INTL.4415-2-AUS-QBTU.A,        Petroleum and other liquids (quad Btu),1.225279062,1.195341055,1.26261968,1.21632527,1.289833149,1.285845086,1.295406942,1.326613993,1.396856238,1.450944062,1.475459824,1.442688668,1.460019119,1.516703836,1.570986003,1.615144649,1.665311363,1.694436243,1.701952656,1.748654111,1.748792672,1.742021373,1.787929272,1.857243478,1.898587413,1.927918573,1.952886288,1.989092959,2.013752253,2.015348148,2.105006962,2.217825988,2.284818595,2.308754931,2.283645693,2.273404008,2.26902337,2.373859756,2.409368498
INTL.4419-2-AUS-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.134152367,0.149307624,0.145718524,0.13043607,0.128812049,0.145234754,0.148754904,0.140124861,0.124843188,0.136412397,0.134455644,0.147391875,0.144714606,0.160848197,0.159909225,0.159163281,0.161389643,0.17377146,0.166817118,0.179989344,0.175868345,0.181885645,0.175628589,0.180760516,0.177839371,0.19407435,0.20745971,0.190994651,0.162281822,0.171065957,0.197379055,0.235443571,0.228842107,0.286833798,0.322869124,0.289596282,0.327778514,0.362706021,0.395473074
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-AUS-QBTU.A,            Renewables and other (quad Btu),0.134152367,0.149307624,0.145718524,0.13043607,0.128812049,0.145234754,0.148754904,0.140124861,0.124843188,0.136412397,0.134455644,0.147391875,0.144714606,0.160848197,0.159909225,0.159163281,0.161389643,0.17377146,0.166817118,0.179989344,0.175868345,0.181885645,0.175628589,0.180760516,0.177839371,0.19407435,0.20745971,0.190994651,0.162281822,0.171065957,0.197379055,0.235443571,0.228842107,0.286833798,0.322869124,0.289596282,0.327778514,0.362706021,0.395473074
,Austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-AUT-QBTU.A,    Consumption (quad Btu),1.11680513,1.105970188,1.05017547,1.060187086,1.094028412,1.115055488,1.08939359,1.041480616,1.127057656,1.143387949,1.183065532,1.247161774,1.212943298,1.235376686,1.232379356,1.294066749,1.35320547,1.353339193,1.373270167,1.392029118,1.380297182,1.447828925,1.445399802,1.473222574,1.528123237,1.584499649,1.573667106,1.542951256,1.545057087,1.475465959,1.516095179,1.44323796,1.484411758,1.490689055,1.436508539,1.439123497,1.473933046,1.50159878,1.469465408
INTL.4411-2-AUT-QBTU.A,        Coal (quad Btu),0.120065682,0.125040906,0.111561334,0.122510185,0.149571162,0.141379357,0.112933465,0.120500803,0.116428254,0.120129596,0.141878191,0.153711414,0.106619651,0.092426659,0.097114445,0.119900704,0.131352099,0.130205608,0.108182494,0.120993271,0.120157467,0.133613334,0.125772212,0.145838318,0.150738243,0.148693207,0.139542398,0.122632948,0.11592762,0.093238837,0.107629325,0.10989035,0.100575579,0.099837822,0.090464917,0.104310716,0.10061332,0.096179225,0.091955659
INTL.4413-2-AUT-QBTU.A,        Natural gas (quad Btu),0.185256,0.172515,0.16709,0.170345,0.188825,0.202852,0.196378,0.20501,0.195299,0.20943,0.23091,0.24168,0.237330926,0.25031524,0.25763931,0.27854852,0.299230104,0.288381089,0.296076758,0.30107323,0.272599593,0.288680702,0.291939429,0.315671462,0.315337664,0.359902157,0.337640252,0.318425537,0.336455046,0.32841608,0.358144972,0.338022841,0.323039816,0.31130138,0.284155402,0.303215693,0.316651424,0.343709147,0.321613163
INTL.4415-2-AUT-QBTU.A,        Petroleum and other liquids (quad Btu),0.497764429,0.479105205,0.443829415,0.437411255,0.425243473,0.415063222,0.431790733,0.437767514,0.426477608,0.425921832,0.452160741,0.486106385,0.476992823,0.4896611,0.485557985,0.485569282,0.532121476,0.531847094,0.556371032,0.527363962,0.524199033,0.559156316,0.570234754,0.602572835,0.617948872,0.621080359,0.629196218,0.609069211,0.594047802,0.565254697,0.581041437,0.549714266,0.541558784,0.550363122,0.536045252,0.539556685,0.549273798,0.549871027,0.560842403
INTL.4419-2-AUT-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.313719019,0.329309077,0.327694722,0.329920646,0.330388777,0.355760908,0.348291392,0.278202299,0.388852795,0.387906521,0.3581166,0.365663976,0.391999898,0.402973687,0.392067617,0.410048243,0.390501791,0.402905402,0.412639884,0.442598656,0.46334109,0.466378573,0.457453408,0.409139959,0.444098457,0.454823926,0.467288237,0.492823559,0.498626619,0.488556345,0.469279445,0.445610502,0.519237578,0.529186732,0.525842967,0.492040403,0.507394504,0.511839381,0.495054183
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-AUT-QBTU.A,            Renewables and other (quad Btu),0.313719019,0.329309077,0.327694722,0.329920646,0.330388777,0.355760908,0.348291392,0.278202299,0.388852795,0.387906521,0.3581166,0.365663976,0.391999898,0.402973687,0.392067617,0.410048243,0.390501791,0.402905402,0.412639884,0.442598656,0.46334109,0.466378573,0.457453408,0.409139959,0.444098457,0.454823926,0.467288237,0.492823559,0.498626619,0.488556345,0.469279445,0.445610502,0.519237578,0.529186732,0.525842967,0.492040403,0.507394504,0.511839381,0.495054183
,Azerbaijan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-AZE-QBTU.A,    Consumption (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.991176564,0.843791608,0.759329018,0.728083313,0.643247202,0.638364746,0.546497308,0.563697552,0.507418543,0.445641752,0.531857415,0.567496986,0.626021359,0.648160443,0.656835706,0.540963171,0.579353365,0.54367249,0.586665063,0.555454516,0.603260386,0.567330902,0.58507,0.618316557,0.60894803,0.606640486,0.608420918
INTL.4411-2-AZE-QBTU.A,        Coal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.000682618,0.000101129,2.52821E-05,0.000151693,5.05644E-05,7.82799E-05,0.000105995,0.000112588,0.00011918,6.02979E-05,0.000143046,8.66671E-05,0.000113441,0.000122062,0.000416295,0.000300478,0.000283084,0.000161072,0.000188605,0.00014292,0.00014876,0.000137434,5.17182E-05,3.62771E-06,7.75791E-06,6.5469E-05,6.12798E-05
INTL.4413-2-AZE-QBTU.A,        Natural gas (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.54722502,0.40672809,0.34756212,0.33277848,0.34386621,0.338689214,0.20668916,0.22184883,0.209277396,0.24847069,0.329232563,0.33626943,0.365072344,0.381232488,0.41502188,0.328336268,0.367529562,0.360874097,0.386016964,0.344235435,0.390084193,0.350151403,0.370857294,0.402285878,0.394595184,0.382652424,0.390056364
INTL.4415-2-AZE-QBTU.A,        Petroleum and other liquids (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.427240218,0.412263485,0.39206986,0.37790786,0.282917268,0.277796025,0.32035977,0.32395064,0.280745584,0.183003453,0.177103105,0.200837241,0.228864562,0.232917648,0.213643019,0.19000992,0.191796931,0.161256961,0.168397411,0.187648402,0.197709154,0.202940083,0.201464708,0.199667388,0.197653,0.209892639,0.204277527
INTL.4419-2-AZE-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,--,0.016028708,0.024698904,0.019671756,0.01724528,0.01641316,0.021801227,0.019342383,0.017785494,0.017276383,0.014107312,0.0253787,0.030303648,0.031971012,0.033888245,0.027754511,0.022316504,0.019743788,0.02138036,0.032062084,0.02342776,0.01531828,0.014101982,0.01269628,0.016359663,0.016692088,0.014029954,0.014025746
INTL.4417-2-AZE-QBTU.A,            Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-AZE-QBTU.A,            Renewables and other (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.016028708,0.024698904,0.019671756,0.01724528,0.01641316,0.021801227,0.019342383,0.017785494,0.017276383,0.014107312,0.0253787,0.030303648,0.031971012,0.033888245,0.027754511,0.022316504,0.019743788,0.02138036,0.032062084,0.02342776,0.01531828,0.014101982,0.01269628,0.016359663,0.016692088,0.014029954,0.014025746
,Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-BHR-QBTU.A,    Consumption (quad Btu),0.137079245,0.157930777,0.168400777,0.176852604,0.171630245,0.203998777,0.220987772,0.265819139,0.228953512,0.234110243,0.256230168,0.286790941,0.24059811,0.287332136,0.283094163,0.283594943,0.284285836,0.33493822,0.351590348,0.360730678,0.381740311,0.395092797,0.421559964,0.44044414,0.456248106,0.511836403,0.5461164,0.560708831,0.587176309,0.581349637,0.587708901,0.581504407,0.624670842,0.69469472,0.688660037,0.694739842,0.693195406,0.713173929,0.72214345
INTL.4411-2-BHR-QBTU.A,        Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-BHR-QBTU.A,        Natural gas (quad Btu),0.1047,0.12564,0.13611,0.14658,0.139251,0.171708,0.18846,0.227199,0.190554,0.194742,0.214636228,0.243951,0.196705963,0.244773209,0.23996193,0.23996193,0.242924469,0.294689196,0.306521133,0.31095811,0.316874079,0.329075765,0.349781655,0.355697624,0.360504349,0.396000162,0.418924541,0.435563203,0.45885733,0.461445566,0.47216826,0.466622039,0.506554829,0.580504439,0.573109478,0.573109478,0.566823814,0.587492554,0.593766429
INTL.4415-2-BHR-QBTU.A,        Petroleum and other liquids (quad Btu),0.032379245,0.032290777,0.032290777,0.030272604,0.032379245,0.032290777,0.032527772,0.038620139,0.038399512,0.039368243,0.04159394,0.042839941,0.043892147,0.042558927,0.043132233,0.043633013,0.041361367,0.040249025,0.045069215,0.049772568,0.064866232,0.066017033,0.071778308,0.084746516,0.095743757,0.115836241,0.127181623,0.125101272,0.128957405,0.119311334,0.114930853,0.114448637,0.118627745,0.114115104,0.115452356,0.12157146,0.1263442,0.125449438,0.127593349
INTL.4419-2-BHR-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000010236,0.000044356,-0.000638426,0.000592736,0.000609788,0.00043373,-0.000511731,7.51778E-05,9.82035E-05,5.89048E-05,0.000027392,0.000231936,0.000783672
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-BHR-QBTU.A,            Renewables and other (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000010236,0.000044356,-0.000638426,0.000592736,0.000609788,0.00043373,-0.000511731,7.51778E-05,9.82035E-05,5.89048E-05,0.000027392,0.000231936,0.000783672
,Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-BGD-QBTU.A,    Consumption (quad Btu),0.122372349,0.132630483,0.141021547,0.136118322,0.1661431,0.170779242,0.185235339,0.200766967,0.225407836,0.245735312,0.239104657,0.25452871,0.285866429,0.309295325,0.342400507,0.374543594,0.388993557,0.399273081,0.42737797,0.480515633,0.510433311,0.558989847,0.588072978,0.64726403,0.669973085,0.70855585,0.759529171,0.796609177,0.858679041,0.903741385,0.954347343,1.000075529,1.086169382,1.114293276,1.173541379,1.294209603,1.421155609,1.466663591,1.542747336
INTL.4411-2-BGD-QBTU.A,        Coal (quad Btu),0.000483959,0.000506612,0.00061782,0.000335682,0.001276828,0.001079638,0.001231423,0.001365711,0.001499999,0.001620864,0.001769022,0.001574988,0.00344506,0.00414696,0.004856443,0.005297113,0.006279483,0.009169997,0.013808514,0.018949384,0.021235451,0.020633726,0.021923321,0.024687643,0.02641506,0.028222194,0.030016467,0.031765791,0.031797821,0.031975471,0.033486953,0.0301076,0.037402047,0.041207454,0.038847801,0.04487854,0.071720372,0.088087635,0.095372122
INTL.4413-2-BGD-QBTU.A,        Natural gas (quad Btu),0.04705,0.05646,0.061165,0.064929,0.089395,0.0941,0.106333,0.123271,0.14115,0.154324,0.152442,0.162793,0.194071464,0.21339653,0.23225676,0.25480433,0.263794928,0.263794928,0.283501757,0.312889134,0.335361835,0.356105866,0.383764574,0.432080791,0.470028524,0.50232056,0.549682213,0.596983477,0.658056179,0.720553134,0.741459261,0.74072259,0.811442996,0.839804826,0.880321726,0.989399256,1.083876497,1.087707153,1.121942833
INTL.4415-2-BGD-QBTU.A,        Petroleum and other liquids (quad Btu),0.068065241,0.070000498,0.072121725,0.063636816,0.065938203,0.067879271,0.072970216,0.070795729,0.075861406,0.080286897,0.075791885,0.081498843,0.080200409,0.085545817,0.096632181,0.108213704,0.111350266,0.119036501,0.121339067,0.140240665,0.144272588,0.172082584,0.171632222,0.179175847,0.161330013,0.165159382,0.166072838,0.160308533,0.15933564,0.14661582,0.171239347,0.219726807,0.229548159,0.222972384,0.238612049,0.240133227,0.2401794,0.261981113,0.295615386
INTL.4419-2-BGD-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.006773148,0.005663373,0.007117002,0.007216823,0.009533069,0.007720333,0.0047007,0.005334528,0.006896432,0.009503552,0.00910175,0.00866188,0.008149496,0.006206018,0.008655124,0.006228448,0.00756888,0.007271656,0.008728632,0.00843645,0.009563438,0.010167672,0.010752861,0.01131975,0.012199488,0.012853715,0.013757653,0.007551376,0.009489402,0.00459696,0.008161782,0.009518532,0.00777618,0.010308612,0.015759804,0.01979858,0.02537934,0.028887691,0.029816995
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-BGD-QBTU.A,            Renewables and other (quad Btu),0.006773148,0.005663373,0.007117002,0.007216823,0.009533069,0.007720333,0.0047007,0.005334528,0.006896432,0.009503552,0.00910175,0.00866188,0.008149496,0.006206018,0.008655124,0.006228448,0.00756888,0.007271656,0.008728632,0.00843645,0.009563438,0.010167672,0.010752861,0.01131975,0.012199488,0.012853715,0.013757653,0.007551376,0.009489402,0.00459696,0.008161782,0.009518532,0.00777618,0.010308612,0.015759804,0.01979858,0.02537934,0.028887691,0.029816995
,Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
